strategy,cagr,sharpe,max_drawdown,calmar,annualized_vol,num_trades,win_rate,profit_factor,avg_trade_pnl,n_folds
ma_crossover,0.06360302615318703,0.5807057853172578,-0.2836465954600109,0.22423334942567258,0.11856139865750573,22,0.5909090909090909,1.910979773499958,2033.9067614332168,13
rsi_mean_reversion,-0.025773370212233693,-0.1586767810825514,-0.2971177515317358,-0.08674463265612314,0.11962190052986456,15,0.5333333333333333,0.45524708110514706,-1045.127977787143,13
donchian_breakout,0.051478377060192315,0.51359291565929,-0.16264171150650075,0.3165139900666548,0.10966713855953282,44,0.4772727272727273,1.6160246279120378,712.6605280236765,13
buy_and_hold,0.13171363096419797,0.7356305311410203,-0.32625996625435016,0.40370760923059396,0.19431076407610046,1,1.0,inf,123372.49676287532,1
