entry_date,entry_price,side,shares,exit_date,exit_price,exit_reason,commission_paid,slippage_paid,pnl,pnl_pct
2019-07-08,50.22760063934326,1,1892.336062048509,2019-08-12,49.880046279907226,signal,94.71865517605849,94.7185144332687,-847.1268174922996,-0.006919589130518711
2019-08-13,50.28012856864929,1,1876.1359090272526,2020-01-03,74.35749816894531,end_of_data,47.166177359074986,47.1426060560412,45078.1089186214,0.4788645193582255
2020-01-07,74.99747908401488,1,1267.342598189525,2020-02-27,70.23986402511598,signal,92.03273588503471,92.03125151076574,-6213.59221732635,-0.06343699970994032
2020-04-17,71.20808686065673,1,1253.0755041295247,2020-07-02,91.02749633789062,end_of_data,44.614554670508205,44.59225854123346,24746.009709022594,0.2783308799745936
2020-07-07,93.8994271659851,1,1012.2266223412147,2020-09-25,108.3757853050232,signal,102.37417755144014,102.3778664846705,14448.603058844175,0.1541687588088092
2020-10-14,121.06049999999999,1,899.3672056120861,2020-10-28,114.99247805023194,signal,106.1491536227241,106.14781581467943,-5669.676913993098,-0.05012387979372346
2020-11-13,119.49972244262695,1,866.8626684479987,2021-01-04,129.41000366210938,end_of_data,51.79492413770539,51.769039617891025,8487.288859235028,0.08293141621513356
2021-01-06,127.78386122131347,1,743.8145873161855,2021-03-09,118.97048377990723,signal,91.76974064777932,91.76812471013125,-6739.056569799275,-0.06897097455947143
2021-04-23,132.22608366394041,1,671.0432318381628,2021-06-07,126.10691316986085,signal,86.67630454289593,86.67529965472062,-4279.579548713497,-0.04627808919783005
2021-07-02,137.96894389343262,1,614.2264009390856,2021-07-02,139.9600067138672,end_of_data,42.372083924514875,42.35090847028351,1138.2403578443486,0.014431239119815809
2021-07-07,143.61176328277588,1,661.8364528597049,2022-01-04,179.6999969482422,end_of_data,47.52375,47.5000000000024,23789.484809124402,0.2512902344525043
2022-01-06,172.7863469467163,1,550.0868655398488,2022-05-03,158.07091889953614,signal,91.00011815522473,90.99811721381977,-8276.761924919552,-0.08516545610931914
2022-05-05,163.93193110656736,1,532.3376327955355,2022-05-06,155.93198950958254,signal,85.13780115875015,85.13675777542656,-4428.944531175614,-0.048800386495687076
2022-08-15,171.60576427459716,1,553.8712548601137,2022-10-12,139.0604398803711,signal,86.03454016897027,86.03005519656692,-18197.984257425,-0.18965169691006567
2023-01-26,143.2415831680298,1,663.5468409233118,2023-07-03,192.4600067138672,end_of_data,47.52375,47.50000000000407,32563.705709065947,0.343604297420405
2023-07-06,189.93491633605956,1,500.4214171544351,2023-08-09,180.7795601196289,signal,92.75673183381005,92.75560963862083,-4767.048673852322,-0.048202596937109266
2023-09-06,188.4941938934326,1,480.6763509703429,2023-09-08,178.2608311004639,signal,88.14523355705154,88.14402585916523,-5095.224744896091,-0.054290069002094876
2023-10-13,181.51070816802977,1,472.95058853439696,2023-10-20,175.22234255981445,signal,84.3585531457024,84.3578307135983,-3142.802599184195,-0.03464459850156054
2023-11-08,182.44118110656737,1,454.6047140179756,2024-01-04,181.91000366210938,end_of_data,41.469310481026376,41.44858618792673,-324.39366689957916,-0.002911499702184739
2024-01-08,182.18104133605956,1,521.7200390498975,2024-03-08,168.9155,signal,91.58705062806648,91.58534329970887,-7104.071137794796,-0.07281515814584305
2024-06-03,192.9964438934326,1,457.94785531530096,2024-07-03,221.5500030517578,end_of_data,44.191153782238636,44.16906924760619,12987.680955143758,0.14794862839074763
2024-07-08,227.20354133605954,1,418.33634916550034,2024-08-30,230.07490744018557,signal,95.64809840655883,95.64842261784739,1009.9002920932411,0.012637858051160133
2024-09-20,230.08498622131347,1,417.66435086807564,2025-01-03,243.36000061035156,end_of_data,48.04914820730751,48.02513563948558,5448.425983715165,0.057696134837190716
2025-01-07,243.10148572540282,1,390.97868824776185,2025-02-04,227.13637500000002,signal,91.92649097542588,91.92495345214297,-6425.869493575833,-0.06567261684050885
2025-03-25,220.88038927459715,1,403.05635260606056,2025-03-28,221.55916316986085,signal,89.16403612846054,89.1641268155124,95.25596752522328,0.0030730382968486847
2025-06-05,203.60174999999998,1,438.12261315236464,2025-06-26,201.32927767944338,signal,88.7047199966951,88.70449326742374,-1173.0307246627954,-0.011161359470420074
2025-07-16,210.40515305328367,1,451.73560923163257,2026-01-02,271.010009765625,end_of_data,47.52375,47.49999999999004,27282.34811934532,0.28803884236140154
