,high_vol,low_vol,mid_vol
ma_crossover,-0.7517451795902759,1.9109652904514827,1.1324605560954182
rsi_mean_reversion,0.6465266469359692,-0.0801938418263715,1.1613545666646834
donchian_breakout,0.2434618697076242,1.683977452626264,0.7294936150925238
buy_and_hold,0.25706557318211914,2.1020452257926636,1.3909518986082041
