entry_date,entry_price,side,shares,exit_date,exit_price,exit_reason,commission_paid,slippage_paid,pnl,pnl_pct
2020-02-25,324.10197244262696,1,293.2641825153516,2020-03-27,253.1433692703247,signal,84.64269162412177,84.63751037931176,-20978.896953759886,-0.2189391278229985
2021-09-21,436.7482637786865,1,217.62536427199956,2021-09-24,441.21928244018557,signal,95.53400353243782,95.53427066776706,781.9387906754326,0.010237061099720002
2021-10-01,431.1955009918213,1,222.36205152288642,2021-10-08,439.260270980835,signal,96.77816560788884,96.77863812723942,1599.7419960821667,0.01870327953437223
2021-11-29,464.3020423278808,1,209.97972821522083,2021-12-08,468.46566220092774,signal,97.93115454244732,97.93139759423131,678.4132171972043,0.008967481280443446
2022-01-19,458.35906988525386,1,207.36471959373313,2022-02-01,450.45465267944337,signal,94.22795137128261,94.22756515384756,-1827.5527739599017,-0.017245032825006112
2022-02-23,432.8763336639404,1,215.76605246954966,2022-02-28,431.81398377990723,signal,93.28540820175039,93.28537421832306,-415.78982323939084,-0.0024541648535997274
2022-03-09,425.3525846557617,1,218.86192458738066,2022-03-17,433.37320133972173,signal,93.97118910789135,93.97165145268724,1567.4647632685715,0.01885639578386744
2022-04-25,423.8818484344482,1,223.34676380203558,2022-05-05,424.3377127990723,signal,94.72354699754467,94.72359613239263,-87.63131255848178,0.001075451487974055
2022-05-10,404.69223522949216,1,233.95403192452716,2022-05-18,403.29825,signal,94.51631588804739,94.51625798498908,-515.1610387559645,-0.003444556401487775
2022-06-13,380.03993110656734,1,248.078057213542,2022-06-27,390.8544627990723,signal,95.62099177846102,95.62168639587071,2491.605333776573,0.02845630368634189
2023-08-18,433.58668011474606,1,219.21222297429952,2023-08-24,444.4676574401856,signal,96.24012161382127,96.24074198479971,2192.7623640439238,0.02509527581096349
2023-09-22,432.66623721313476,1,224.70701863272444,2023-10-09,427.3661965789795,signal,96.62766206243599,96.62738848019909,-1384.2113800759591,-0.0122497208663509
2023-10-27,414.39709744262694,1,231.66022258657767,2023-11-02,426.36669657897954,signal,97.38576383289045,97.38648139949694,2578.1077549671636,0.02888437011316136
2025-02-26,596.2279576721191,1,159.41469831622527,2025-03-25,575.0123377990723,signal,93.35645917917326,93.35563699767225,-3568.793737830327,-0.03558306785190013
2025-04-04,523.9318179016113,1,175.1071033222488,2025-04-10,531.9038979187012,signal,92.442166890734,92.44253899332473,1211.0831333617316,0.015215873029087446
