,high_vol,low_vol,mid_vol
ma_crossover,0.34123540062183927,1.8297632085300486,-0.011087421547754604
rsi_mean_reversion,-0.24755811361709656,0.06664653176135688,-0.18367354580716477
donchian_breakout,0.7481360770740263,1.30652555924568,-0.3381312167518137
buy_and_hold,0.62916024633586,2.101572950728847,0.3817982460224336
