entry_date,entry_price,side,shares,exit_date,exit_price,exit_reason,commission_paid,slippage_paid,pnl,pnl_pct
2019-07-08,133.11652805328367,1,714.0172703569501,2019-07-12,129.85503816986085,signal,93.8831199480708,93.88256122866665,-2516.525785035111,-0.024501013744268607
2019-08-01,133.45669438934326,1,694.9433193008742,2019-09-06,145.18736450958252,signal,96.82091359734389,96.82297584078896,7958.50694154453,0.08789870132716238
2019-09-25,143.33162450408935,1,700.4820341111451,2019-10-11,140.9095057296753,signal,99.55290254209919,99.55250326755129,-1895.7560917700048,-0.01689870454475284
2019-11-01,140.8003607254028,1,700.9497757734891,2019-11-06,137.9509942703247,signal,97.69534989040574,97.69487499841092,-2192.653002672311,-0.020236925817506246
2019-11-20,139.9799586639404,1,690.8330083527007,2019-12-03,139.96997328948976,signal,96.69932683976101,96.69934929001883,-200.29690240105086,-7.133431489736441e-05
2020-01-23,140.92043110656738,1,674.4763640988497,2020-02-06,142.10890267944336,signal,95.44829799265412,95.4485222537767,610.6991650618032,0.00843363565909927
2020-02-21,147.87390305328367,1,647.299312094378,2020-03-16,160.29981488037112,signal,99.74031781201082,99.74235356861496,7843.8015064384745,0.08403045818443022
2020-04-22,170.05498622131347,1,607.2672014394515,2020-04-28,168.46572805023195,signal,102.78626339248277,102.78604781289334,-1170.676673122835,-0.009345554672611778
2020-06-29,164.93243110656738,1,619.973958701191,2020-07-02,163.58999633789062,end_of_data,51.12690611567502,51.101355437953224,-934.5028593882726,-0.008139301407673827
2020-07-07,163.50170816802978,1,581.3242018384311,2020-08-12,165.61714694976808,signal,95.66237788066604,95.66270923526967,1038.4306742161477,0.012938328323544468
2021-04-16,139.16955610656737,1,682.9618679477467,2021-05-11,137.1613807296753,signal,94.36174639671555,94.36142711025656,-1560.2303800758498,-0.01442970311232672
2021-06-09,141.83087450408934,1,660.3232796412726,2021-06-28,142.64864122009277,signal,93.92422340687645,93.92438188556184,352.1417946004219,0.0057657877303707306
2021-07-07,147.64379232788085,1,643.762250355387,2021-08-09,148.07591889953613,signal,95.18659338710357,95.186686730459,87.8134940896044,0.0029268184245474504
2021-09-15,151.2856117172241,1,629.4150251039625,2021-09-27,145.98696755981447,signal,93.55391397418846,93.55310360087668,-3522.1532629280096,-0.03502411166049024
2021-10-28,147.86388828277586,1,621.9411610802399,2021-11-16,145.61715744018557,signal,91.2639711659908,91.26364464828211,-1579.862004689667,-0.015194587865115738
2021-12-02,153.00645767211913,1,591.7904656560637,2021-12-30,147.176375,signal,88.82266916449481,88.82182882310414,-3627.8318373343204,-0.03810350726903655
2022-07-25,116.76835408401489,1,813.9833839878678,2022-08-22,112.80357061004639,signal,93.43386606553997,93.43308260683479,-3414.134817592425,-0.03395426359367737
2022-11-16,100.07000664138793,1,918.269710401261,2022-12-28,100.59967652511597,signal,92.13444592380918,92.13459055240418,302.11077426299727,0.0052929933903789195
2023-01-19,108.15404847335815,1,878.8159235982116,2023-02-08,104.98748091506958,signal,93.65608500331324,93.6554127096579,-2970.1414910864682,-0.029278308144596088
2023-03-14,105.19256938934326,1,877.5664710021505,2023-04-18,103.75809255981446,signal,91.68404751014283,91.6837557188862,-1442.2165722529758,-0.01363667450900885
2023-07-20,102.27111122131348,1,929.3680186413378,2023-07-28,99.35030152511597,signal,93.69024643990825,93.68959123552506,-2901.8869578589197,-0.028559479420116163
2023-08-30,96.20808366394043,1,960.1935210625423,2023-09-18,92.80357347488403,signal,90.74388429499693,90.74308973361201,-3450.475599951971,-0.035386945248265356
2023-11-03,88.85440255737304,1,1003.7210794673036,2024-01-04,97.22000122070312,end_of_data,44.59251842515441,44.570233308488405,8307.564969014269,0.09414951226449864
2024-03-06,95.5377428627014,1,994.8685948818578,2024-03-13,94.45275000000001,signal,94.50778733761369,94.50754110814991,-1268.4406532183482,-0.011356693492964975
2024-05-16,92.43619438934326,1,1016.1788522970198,2024-05-29,89.29532633972168,signal,92.33586408032664,92.33508924316806,-3376.354643204325,-0.033978768493996725
2024-06-05,93.0465,1,975.9671501852926,2024-06-27,93.47323664474487,signal,91.01856791324147,91.01869478814716,234.4436843499035,0.004586272936057512
2024-08-01,95.18756938934325,1,998.5284907447281,2024-09-03,97.51121755981445,signal,96.20761445034117,96.20821855961043,2127.8130676724063,0.024411256484203836
2024-09-06,99.59977805328369,1,975.5180034643467,2024-09-19,98.87053816986085,signal,96.80568331446975,96.8055296691773,-904.9978481068641,-0.0073217018920735955
2024-12-02,93.31663164138793,1,1032.969239702088,2024-12-12,91.59417938995362,signal,95.50358994187067,95.50316900759294,-1970.2469515367075,-0.018458148575846822
2025-04-07,91.92593725204468,1,1033.9573665634384,2025-04-08,89.23535877990723,signal,93.65652828420824,93.65585621230899,-2969.255816080031,-0.029268980579010617
2025-07-30,86.81338164138793,1,1094.848492282283,2025-08-18,86.45675,signal,94.85227119256314,94.85219729120377,-580.1620833575032,-0.004108026143493926
2025-09-08,89.21458316802978,1,1060.210357177752,2025-09-19,89.0254646949768,signal,94.48597240410892,94.48594589924707,-389.47728216775806,-0.002119815688616522
2025-10-13,90.32513877868652,1,1044.070836434232,2025-10-31,90.51471755981446,signal,94.40481003399253,94.40488311862711,9.123983429805435,0.0020988484899251425
2025-11-28,90.50522908401489,1,1043.0805573399482,2025-12-02,88.53571183013916,signal,93.37706221770227,93.37657197054564,-2241.1187890515803,-0.02176136421960151
