Date,Open,High,Low,Close,Volume
2016-09-12,135.32,135.83,135.16,135.59,9096600
2016-09-13,135.87,136.0,133.36,134.05,15645400
2016-09-14,134.05,134.91,134.05,134.25,7037700
2016-09-15,133.61,134.05,133.03,133.67,9874500
2016-09-16,134.58,134.81,134.22,134.75,7507900
2016-09-19,134.52,134.87,134.25,134.31,7105900
2016-09-20,135.15,135.58,134.67,134.78,6054800
2016-09-21,134.6,135.89,134.18,135.87,10698100
2016-09-22,136.67,137.29,136.5,136.95,12426200
2016-09-23,137.03,137.34,136.71,136.82,5928800
2016-09-26,137.07,137.83,137.02,137.69,8661300
2016-09-27,138.59,138.8,137.95,138.7,9450400
2016-09-28,138.5,139.15,138.22,138.4,7958700
2016-09-29,137.56,139.07,137.45,138.75,8319800
2016-09-30,138.55,138.64,136.87,137.51,11747100
2016-10-03,137.68,137.77,136.76,136.81,7588800
2016-10-04,136.62,136.84,135.16,135.21,12048700
2016-10-05,135.02,135.08,134.12,134.58,8917700
2016-10-06,133.97,134.69,133.68,133.83,7839900
2016-10-07,133.93,134.29,133.09,133.92,9953200
2016-10-10,132.85,133.16,132.51,133.13,6089100
2016-10-11,132.86,133.55,132.57,132.83,9670400
2016-10-12,132.67,133.02,132.24,132.96,7582400
2016-10-13,133.64,133.93,133.37,133.46,7080600
2016-10-14,132.27,132.95,131.53,131.59,11415100
2016-10-17,132.1,132.74,132.09,132.43,10595900
2016-10-18,131.86,132.89,131.83,132.86,7151000
2016-10-19,132.37,133.27,132.32,132.97,6941300
2016-10-20,133.64,133.75,132.9,133.11,6082300
2016-10-21,133.52,133.72,132.87,133.31,9222700
2016-10-24,133.41,133.45,132.29,132.73,6507500
2016-10-25,132.53,133.56,132.49,133.08,5134700
2016-10-26,132.46,132.8,131.99,132.18,5842500
2016-10-27,131.07,131.07,130.06,130.74,10044700
2016-10-28,130.39,130.93,130.33,130.45,7541000
2016-10-31,130.89,131.29,130.71,131.25,7047500
2016-11-01,130.16,131.6,129.88,131.01,12622400
2016-11-02,131.3,132.11,131.03,131.58,8666200
2016-11-03,130.75,131.05,130.44,130.57,6085400
2016-11-04,131.27,131.79,131.13,131.74,7622600
2016-11-07,130.75,131.0,130.44,130.62,5386700
2016-11-08,131.02,131.21,129.71,130.09,7576500
2016-11-09,127.22,127.37,124.22,124.57,31233500
2016-11-10,123.97,124.96,122.72,122.73,22961200
2016-11-11,122.96,123.05,121.65,122.04,10040200
2016-11-14,121.28,122.66,120.73,121.31,21174400
2016-11-15,122.22,122.81,121.78,121.91,11963700
2016-11-16,122.3,123.14,122.17,123.01,9149500
2016-11-17,121.95,122.11,120.99,121.2,11221600
2016-11-18,121.63,121.97,120.34,120.85,13577700
2016-11-21,121.21,121.48,120.89,121.15,6488100
2016-11-22,121.66,121.76,120.88,121.11,9989900
2016-11-23,119.99,120.91,119.25,120.64,13563500
2016-11-25,121.19,121.29,120.4,120.82,3126300
2016-11-28,121.41,121.73,121.09,121.71,8555000
2016-11-29,121.44,122.4,121.21,122.22,8363000
2016-11-30,119.97,121.01,119.48,120.24,21163500
2016-12-01,118.51,118.99,117.64,118.73,21715700
2016-12-02,119.17,120.21,119.14,119.6,12487500
2016-12-05,118.93,120.4,118.45,119.47,12100100
2016-12-06,119.34,119.94,119.12,119.38,11526600
2016-12-07,119.82,120.62,119.82,120.4,10392200
2016-12-08,119.15,119.31,118.78,118.98,12041100
2016-12-09,118.64,118.86,117.28,117.5,14646400
2016-12-12,117.27,117.8,116.88,117.72,9496300
2016-12-13,118.4,118.49,117.44,118.14,12189200
2016-12-14,119.08,119.21,116.8,116.82,16618400
2016-12-15,117.56,118.29,117.03,117.41,12400500
2016-12-16,117.61,117.92,116.8,117.14,14924600
2016-12-19,117.98,118.58,117.74,118.4,10868300
2016-12-20,117.63,117.9,117.38,117.81,7030600
2016-12-21,117.92,118.4,117.73,118.33,4624700
2016-12-22,117.53,118.0,117.5,117.81,5177800
2016-12-23,118.24,118.39,117.95,118.05,4461600
2016-12-27,117.42,117.7,117.23,117.67,5276600
2016-12-28,117.86,118.88,117.7,118.53,7578600
2016-12-29,118.8,119.27,118.66,118.95,8581400
2016-12-30,118.78,119.65,118.72,119.13,10613900
2017-01-03,118.41,119.99,118.18,119.64,13217300
2017-01-04,119.76,120.24,119.45,120.1,6699600
2017-01-05,120.45,122.03,120.17,121.98,13265800
2017-01-06,121.13,121.54,120.75,120.86,8369300
2017-01-09,121.88,122.0,121.46,121.83,8839100
2017-01-10,121.55,121.91,121.28,121.75,8417900
2017-01-11,121.94,122.69,121.41,122.16,9402500
2017-01-12,122.8,123.14,121.83,121.89,9977600
2017-01-13,121.33,121.75,120.62,121.31,9820000
2017-01-17,122.81,122.94,121.99,122.58,7853300
2017-01-18,121.77,121.96,120.91,121.01,9064700
2017-01-19,120.49,120.58,119.55,120.18,11795600
2017-01-20,119.84,120.31,119.29,119.94,16953200
2017-01-23,120.34,121.87,120.02,121.14,13118400
2017-01-24,120.77,121.13,119.8,120.31,8395000
2017-01-25,119.28,119.6,118.56,118.8,11115100
2017-01-26,118.91,119.26,118.33,119.2,7827900
2017-01-27,119.4,119.83,119.25,119.63,7197800
2017-01-30,119.44,119.88,119.2,119.27,6569500
2017-01-31,119.33,120.4,119.25,120.1,13298500
2017-02-01,119.1,119.53,118.58,119.1,10975500
2017-02-02,119.93,120.14,119.0,119.05,6978600
2017-02-03,119.44,119.87,118.47,119.0,10275600
2017-02-06,119.76,120.13,119.12,119.72,8433800
2017-02-07,119.78,121.01,119.47,120.6,8418400
2017-02-08,121.42,122.27,121.41,122.24,15734200
2017-02-09,121.41,121.59,120.66,120.83,16890600
2017-02-10,120.11,120.95,120.11,120.76,7978500
2017-02-13,120.25,120.41,119.88,120.38,11536800
2017-02-14,120.24,120.3,118.83,119.51,13210500
2017-02-15,118.76,119.22,118.65,118.96,8481000
2017-02-16,119.22,120.21,119.12,119.61,10005800
2017-02-17,120.61,120.7,120.13,120.32,7886400
2017-02-21,119.68,120.61,119.6,120.11,8703800
2017-02-22,120.8,120.82,119.59,120.31,8101500
2017-02-23,120.57,120.74,120.33,120.67,5330800
2017-02-24,121.35,122.14,121.26,122.01,11336000
2017-02-27,121.81,121.9,121.23,121.29,11039800
2017-02-28,121.5,122.08,121.32,121.74,8410500
2017-03-01,119.44,119.55,118.95,119.47,10717100
2017-03-02,119.01,119.21,118.62,119.04,8201200
2017-03-03,119.23,119.35,118.55,119.35,9515200
2017-03-06,119.12,119.12,118.52,118.78,4489200
2017-03-07,118.48,118.68,118.25,118.42,7080100
2017-03-08,117.31,117.95,117.23,117.78,11336300
2017-03-09,117.34,117.48,116.77,116.84,10575400
2017-03-10,117.14,117.32,116.68,117.25,9218500
2017-03-13,116.83,117.09,116.49,116.51,6993100
2017-03-14,116.77,117.35,116.71,117.07,9869200
2017-03-15,117.56,118.83,117.43,118.5,14600500
2017-03-16,117.99,118.15,117.63,117.9,8018200
2017-03-17,118.11,118.75,118.03,118.64,7266800
2017-03-20,118.55,119.23,118.5,119.15,5497800
2017-03-21,119.05,120.3,119.02,120.14,12540700
2017-03-22,120.72,121.17,120.43,120.62,11661400
2017-03-23,120.83,121.02,120.06,120.45,6746500
2017-03-24,120.53,121.1,120.4,120.88,5819600
2017-03-27,121.83,121.97,121.19,121.43,6878500
2017-03-28,121.79,121.82,120.49,120.62,6811200
2017-03-29,120.94,121.38,120.88,121.34,6291000
2017-03-30,121.07,121.09,120.32,120.36,7042400
2017-03-31,120.28,120.81,120.21,120.71,5144800
2017-04-03,120.45,121.87,120.4,121.67,12996500
2017-04-04,121.37,121.59,120.95,121.01,6976700
2017-04-05,120.56,121.52,120.36,121.38,8555200
2017-04-06,121.24,121.41,120.52,121.2,6497000
2017-04-07,121.84,122.25,120.69,120.71,10270000
2017-04-10,121.14,121.62,121.0,121.27,5314500
2017-04-11,121.8,122.65,121.72,122.42,11297400
2017-04-12,122.51,123.19,122.29,123.09,11532500
2017-04-13,123.45,123.74,122.91,123.47,8396700
2017-04-17,123.46,123.55,122.86,123.09,8015000
2017-04-18,123.86,124.98,123.55,124.7,11529700
2017-04-19,124.1,124.17,123.7,124.02,7344000
2017-04-20,123.52,123.92,123.14,123.54,7932900
2017-04-21,123.82,124.24,123.49,123.54,9798500
2017-04-24,122.55,123.16,122.46,122.93,8066400
2017-04-25,122.21,122.46,121.38,121.45,8122300
2017-04-26,121.52,122.14,121.43,122.12,5766200
2017-04-27,121.75,122.35,121.58,122.08,4978300
2017-04-28,121.6,122.44,121.55,122.35,8166300
2017-05-01,121.69,122.14,120.71,121.08,8795900
2017-05-02,120.97,121.78,120.94,121.7,6727800
2017-05-03,122.22,122.39,121.55,121.78,8932900
2017-05-04,121.01,121.22,120.67,121.18,9707200
2017-05-05,121.38,121.47,120.89,121.29,5605400
2017-05-08,121.11,121.14,120.53,120.63,8057800
2017-05-09,120.38,120.63,120.14,120.62,5536700
2017-05-10,120.91,121.06,120.16,120.48,6517000
2017-05-11,120.0,120.57,119.91,120.48,7479800
2017-05-12,121.01,121.49,120.98,121.39,7463900
2017-05-15,121.06,121.21,120.75,121.06,5173200
2017-05-16,121.11,121.89,121.11,121.51,6722700
2017-05-17,122.63,123.54,122.39,123.28,11236400
2017-05-18,123.75,123.94,123.19,123.42,8350500
2017-05-19,123.36,123.78,123.01,123.71,11277400
2017-05-22,123.41,123.56,123.26,123.37,4062900
2017-05-23,123.51,123.62,122.48,122.54,7901300
2017-05-24,122.8,123.26,122.54,123.23,7355200
2017-05-25,123.02,123.28,122.76,123.27,6464800
2017-05-26,123.55,123.74,123.25,123.48,2963800
2017-05-30,124.03,124.14,123.74,124.09,4819400
2017-05-31,124.05,124.65,124.03,124.4,8000200
2017-06-01,123.7,124.19,123.66,124.15,9037300
2017-06-02,125.22,125.77,125.05,125.62,13245000
2017-06-05,124.9,125.16,124.78,124.84,6775500
2017-06-06,125.69,125.87,125.4,125.52,12841500
2017-06-07,125.24,125.52,124.79,124.92,12852400
2017-06-08,124.88,124.88,124.3,124.59,8758600
2017-06-09,124.08,124.64,123.98,124.4,5130500
2017-06-12,124.21,124.99,124.14,124.36,4335800
2017-06-13,124.01,124.52,123.99,124.38,4742600
2017-06-14,125.92,126.71,125.73,126.3,20212300
2017-06-15,126.09,126.33,125.83,126.1,5863700
2017-06-16,126.08,126.44,126.01,126.35,6672500
2017-06-19,126.32,126.48,126.03,126.17,5641300
2017-06-20,126.79,127.4,126.79,127.3,8405700
2017-06-21,127.11,127.64,126.91,127.56,5914800
2017-06-22,127.71,127.87,127.31,127.84,6608100
2017-06-23,127.47,127.9,127.4,127.78,4329900
2017-06-26,128.27,128.57,128.16,128.26,5541600
2017-06-27,127.43,127.49,126.62,126.89,8354200
2017-06-28,126.67,126.71,125.98,126.47,7357900
2017-06-29,125.01,125.72,124.9,125.41,9115800
2017-06-30,125.19,125.39,124.85,125.12,10189800
2017-07-03,125.0,125.04,124.02,124.46,11021100
2017-07-05,124.2,124.65,124.12,124.49,11394500
2017-07-06,123.52,123.64,122.93,123.46,10853100
2017-07-07,122.84,123.03,122.59,122.72,9401800
2017-07-10,122.87,123.1,122.68,122.9,3859200
2017-07-11,122.86,123.33,122.71,123.11,4425600
2017-07-12,123.89,124.04,123.49,123.96,7839900
2017-07-13,123.6,123.65,122.81,123.18,7449300
2017-07-14,124.1,124.16,123.12,123.33,6566800
2017-07-17,123.33,123.99,123.27,123.67,4737300
2017-07-18,124.43,124.77,124.23,124.75,9163000
2017-07-19,124.78,125.01,124.59,124.8,5140900
2017-07-20,125.49,125.73,124.97,125.16,12239100
2017-07-21,125.73,126.03,125.57,125.69,6201500
2017-07-24,125.45,125.66,125.16,125.2,5378500
2017-07-25,124.14,124.19,123.47,123.57,9743300
2017-07-26,123.27,124.09,123.08,123.77,8459500
2017-07-27,123.11,123.38,122.82,123.16,6390800
2017-07-28,123.27,123.99,123.26,123.89,5491800
2017-07-31,123.46,124.05,123.4,124.04,5464600
2017-08-01,123.18,124.71,123.16,124.64,9676800
2017-08-02,124.77,125.17,124.68,124.71,5745600
2017-08-03,125.29,126.02,125.26,126.0,10324500
2017-08-04,125.15,125.18,124.44,124.93,8485500
2017-08-07,124.84,125.1,124.61,125.07,4684600
2017-08-08,124.87,124.98,124.15,124.62,6197400
2017-08-09,125.93,125.95,125.2,125.3,9221800
2017-08-10,125.62,126.44,125.52,126.37,10378200
2017-08-11,125.77,126.46,125.55,126.43,5717800
2017-08-14,125.99,126.28,125.73,125.78,5111000
2017-08-15,124.73,125.54,124.71,125.25,7473200
2017-08-16,124.83,126.02,124.81,125.71,5283800
2017-08-17,125.7,126.68,125.51,126.65,9364700
2017-08-18,126.98,127.15,126.26,126.62,8382500
2017-08-21,126.77,127.02,126.5,126.93,7669800
2017-08-22,126.79,126.81,126.27,126.44,6140700
2017-08-23,127.04,127.31,126.76,127.3,7446400
2017-08-24,126.88,127.31,126.72,126.83,5569400
2017-08-25,127.02,127.45,126.87,127.32,7303300
2017-08-28,126.92,127.39,126.73,127.24,4448500
2017-08-29,128.46,128.52,127.31,127.65,7659400
2017-08-30,127.46,127.74,127.34,127.61,4735200
2017-08-31,127.64,128.03,127.57,127.99,7978400
2017-09-01,127.31,127.34,126.43,126.75,14128600
2017-09-05,127.69,128.8,127.69,128.76,15215700
2017-09-06,128.72,129.0,127.74,127.97,9066400
2017-09-07,128.33,129.57,128.33,129.28,13618900
2017-09-08,129.11,129.16,128.57,129.0,9808500
2017-09-11,127.87,128.05,127.26,127.46,17856700
2017-09-12,127.05,127.09,126.53,126.79,7557400
2017-09-13,126.91,126.92,126.28,126.29,6740000
2017-09-14,126.37,126.83,126.33,126.81,6674500
2017-09-15,127.0,127.01,126.54,126.86,9769200
2017-09-18,126.5,126.57,125.84,126.13,6863000
2017-09-19,126.28,126.31,125.73,125.82,5554900
2017-09-20,125.97,126.05,125.33,125.91,8037000
2017-09-21,126.16,126.56,125.82,125.84,6147800
2017-09-22,126.5,126.73,126.06,126.2,5660700
2017-09-25,126.32,127.27,126.2,126.99,9679000
2017-09-26,126.77,126.89,126.43,126.76,7251900
2017-09-27,124.87,125.3,124.61,124.85,12145700
2017-09-28,124.21,124.65,123.97,124.48,8883700
2017-09-29,124.76,125.03,124.27,124.76,11285500
2017-10-02,124.81,125.0,124.24,124.28,7860700
2017-10-03,123.92,124.51,123.92,124.4,6219800
2017-10-04,124.53,124.59,123.88,124.41,7447000
2017-10-05,124.27,124.3,123.69,123.94,8180300
2017-10-06,123.29,124.1,123.03,123.59,10375000
2017-10-09,123.78,124.06,123.64,123.98,3590900
2017-10-10,124.14,124.87,124.02,124.18,6666800
2017-10-11,124.57,124.66,124.26,124.42,4385900
2017-10-12,124.55,124.98,124.24,124.95,7141600
2017-10-13,125.58,125.94,125.17,125.85,7746900
2017-10-16,125.53,125.9,125.38,125.76,5737300
2017-10-17,125.39,126.09,125.39,125.92,4969600
2017-10-18,125.05,125.18,124.68,125.09,5943800
2017-10-19,125.74,126.01,125.27,125.31,8966500
2017-10-20,124.0,124.28,123.64,123.98,12326900
2017-10-23,124.16,124.49,124.02,124.2,6871100
2017-10-24,123.37,123.69,123.15,123.43,6842800
2017-10-25,122.53,122.98,122.42,122.84,9961400
2017-10-26,123.06,123.06,122.43,122.43,8179400
2017-10-27,122.94,123.33,122.75,123.24,10480900
2017-10-30,123.86,124.46,123.56,124.42,9051600
2017-10-31,124.53,124.66,124.4,124.46,4424300
2017-11-01,124.35,125.14,124.3,124.75,8940400
2017-11-02,125.0,125.52,124.92,125.3,7222700
2017-11-03,125.47,125.7,125.14,125.64,10984100
2017-11-06,125.93,126.22,125.72,126.11,6246700
2017-11-07,126.23,126.78,126.13,126.64,6422700
2017-11-08,126.59,126.8,126.21,126.36,3356200
2017-11-09,125.87,126.24,125.55,126.0,6280400
2017-11-10,124.71,124.84,123.96,124.1,11981000
2017-11-13,124.8,124.81,124.31,124.36,5880800
2017-11-14,124.77,125.24,124.77,125.2,6195900
2017-11-15,126.06,126.67,125.64,126.56,9568200
2017-11-16,126.01,126.33,125.45,125.46,5894900
2017-11-17,126.07,126.44,125.96,126.39,6938800
2017-11-20,125.91,126.38,125.91,126.34,4232300
2017-11-21,127.09,127.29,126.31,126.74,5818400
2017-11-22,126.62,127.2,126.51,127.15,4140700
2017-11-24,126.93,127.03,126.69,126.8,3141400
2017-11-27,126.86,127.05,126.42,126.62,6079900
2017-11-28,126.77,127.18,126.47,126.79,5983000
2017-11-29,125.56,125.68,125.1,125.54,14547100
2017-11-30,125.31,125.52,124.44,125.12,9630000
2017-12-01,125.87,127.69,125.1,126.55,24583100
2017-12-04,125.92,126.67,125.81,126.61,9609200
2017-12-05,126.47,127.5,126.45,127.24,10958900
2017-12-06,127.87,128.23,127.66,127.68,11834200
2017-12-07,127.93,128.1,126.3,126.68,13056800
2017-12-08,126.59,126.74,126.24,126.69,4786100
2017-12-11,126.86,127.09,126.41,126.43,3863800
2017-12-12,126.17,126.41,125.67,126.38,7502400
2017-12-13,126.81,127.39,126.59,127.33,8532900
2017-12-14,127.05,127.98,126.79,127.87,6885000
2017-12-15,127.81,128.59,127.56,128.35,7239400
2017-12-18,127.97,128.0,126.91,127.18,7239700
2017-12-19,126.32,126.38,125.07,125.53,11045800
2017-12-20,124.31,124.71,123.95,124.14,10005800
2017-12-21,124.03,124.86,124.0,124.6,7026900
2017-12-22,124.7,124.84,124.53,124.77,3974300
2017-12-26,124.98,125.53,124.97,125.14,3168400
2017-12-27,125.71,126.98,125.7,126.77,9059700
2017-12-28,126.53,126.83,126.37,126.66,5297100
2017-12-29,126.5,127.12,126.48,126.86,7580500
2018-01-02,126.49,126.51,125.07,125.49,16238200
2018-01-03,126.0,126.2,125.49,126.09,8605100
2018-01-04,125.65,126.16,125.37,126.07,9217900
2018-01-05,125.87,126.18,125.36,125.71,10915400
2018-01-08,125.99,126.03,125.17,125.63,8850600
2018-01-09,124.81,124.83,123.81,123.95,16226400
2018-01-10,122.81,123.93,122.66,123.8,14302600
2018-01-11,123.51,124.59,123.31,124.31,12511000
2018-01-12,124.1,124.79,123.91,124.52,9987100
2018-01-16,125.17,125.28,124.56,125.04,9125900
2018-01-17,125.08,125.64,124.6,124.87,8327000
2018-01-18,123.93,124.27,123.54,123.71,10843900
2018-01-19,123.4,123.56,122.98,123.06,11374300
2018-01-22,123.45,123.71,122.99,123.18,8984700
2018-01-23,123.81,124.2,123.24,123.71,12325700
2018-01-24,122.85,123.13,122.54,123.04,9038900
2018-01-25,123.16,124.15,122.8,124.05,12173300
2018-01-26,123.88,123.91,123.1,123.59,6462900
2018-01-29,122.97,122.97,122.3,122.73,12223000
2018-01-30,122.28,122.37,121.7,122.01,12064400
2018-01-31,122.87,122.93,121.94,122.73,18045100
2018-02-01,122.48,122.53,120.63,120.7,18632800
2018-02-02,120.15,120.26,119.24,119.58,23944400
2018-02-05,119.17,121.82,118.64,120.71,28606200
2018-02-06,120.42,120.87,119.72,119.96,10935400
2018-02-07,120.13,120.33,118.56,118.82,16271100
2018-02-08,118.01,119.18,117.85,118.69,15155100
2018-02-09,118.11,119.09,117.79,117.94,15661600
2018-02-12,118.56,119.3,118.19,118.46,10944600
2018-02-13,118.61,119.01,118.39,118.99,8157600
2018-02-14,118.46,118.54,117.47,117.67,12043300
2018-02-15,118.19,118.8,117.99,118.07,8222400
2018-02-16,119.04,119.21,118.34,118.71,8454100
2018-02-20,118.28,118.51,117.78,118.19,8268800
2018-02-21,118.24,118.29,116.51,116.74,12054300
2018-02-22,117.24,117.66,117.0,117.09,9317900
2018-02-23,117.88,118.31,117.72,118.13,9072900
2018-02-26,118.68,118.91,118.04,118.17,8771600
2018-02-27,118.52,118.66,117.26,118.0,12525700
2018-02-28,118.47,118.83,118.25,118.75,9311600
2018-03-01,118.43,119.62,118.15,119.32,12287700
2018-03-02,118.85,118.93,118.12,118.35,10064300
2018-03-05,118.75,118.8,117.63,118.03,5658200
2018-03-06,118.36,118.68,118.12,118.14,5452000
2018-03-07,118.57,118.68,117.96,118.01,4461800
2018-03-08,118.31,118.99,118.26,118.69,7086700
2018-03-09,117.99,118.27,117.59,117.91,6570400
2018-03-12,118.31,118.66,118.19,118.59,5801300
2018-03-13,118.31,119.37,118.19,119.19,7455300
2018-03-14,119.4,120.4,119.37,120.24,10175000
2018-03-15,120.17,120.49,119.93,120.24,6757900
2018-03-16,119.8,120.01,119.55,119.81,6084300
2018-03-19,119.21,119.97,119.2,119.43,8491200
2018-03-20,118.91,119.22,118.83,118.95,5446000
2018-03-21,118.66,119.42,118.11,119.08,9742400
2018-03-22,120.31,120.82,119.67,120.26,12136600
2018-03-23,119.68,120.31,119.62,120.17,7250400
2018-03-26,120.0,120.45,119.67,119.71,8237900
2018-03-27,119.83,121.12,119.81,120.99,9168500
2018-03-28,121.45,121.64,120.95,121.31,7412500
2018-03-29,121.54,122.29,121.51,121.9,9694300
2018-04-02,121.35,122.36,121.16,121.88,12036500
2018-04-03,121.36,121.48,120.83,120.94,9855000
2018-04-04,121.35,121.46,120.6,120.69,6654300
2018-04-05,120.1,120.27,119.77,119.79,7603700
2018-04-06,120.66,121.15,120.22,121.1,8831200
2018-04-09,120.64,121.3,120.35,121.3,6307500
2018-04-10,121.2,121.38,120.78,121.08,6046000
2018-04-11,121.85,121.89,121.27,121.51,5901300
2018-04-12,121.04,121.07,120.41,120.62,6622800
2018-04-13,120.52,121.13,120.5,120.9,4964000
2018-04-16,120.23,120.97,120.18,120.94,4491300
2018-04-17,120.92,121.58,120.82,121.27,5590400
2018-04-18,121.29,121.34,120.28,120.3,8138400
2018-04-19,119.42,119.53,118.81,119.32,9875800
2018-04-20,118.89,119.13,118.43,118.46,7579400
2018-04-23,118.33,118.62,118.08,118.49,7073200
2018-04-24,118.21,118.45,117.76,117.95,8190800
2018-04-25,117.41,117.65,116.94,117.16,6603800
2018-04-26,117.73,118.13,117.59,117.98,6528600
2018-04-27,118.47,118.95,118.44,118.89,5401800
2018-04-30,119.08,119.56,118.94,119.1,8321100
2018-05-01,118.77,118.84,118.23,118.41,7979200
2018-05-02,118.64,118.87,118.26,118.28,4644000
2018-05-03,118.84,119.31,118.68,118.81,6345300
2018-05-04,119.23,119.23,118.49,118.99,4283500
2018-05-07,118.97,119.02,118.74,118.8,3647800
2018-05-08,118.55,119.0,118.3,118.69,6091200
2018-05-09,118.12,118.42,117.98,117.98,7832500
2018-05-10,118.55,118.98,118.35,118.93,7101500
2018-05-11,119.32,119.36,118.82,119.23,4273400
2018-05-14,118.8,118.99,118.59,118.6,4996200
2018-05-15,117.56,117.58,116.7,117.25,12901000
2018-05-16,117.42,117.53,116.79,116.8,6518000
2018-05-17,116.63,116.82,116.09,116.21,7330300
2018-05-18,116.51,117.29,116.51,117.21,9606500
2018-05-21,117.13,117.38,116.95,117.27,4448500
2018-05-22,117.29,117.35,116.85,117.09,4700700
2018-05-23,117.75,118.11,117.66,117.94,9634000
2018-05-24,118.69,119.06,118.64,118.88,8204100
2018-05-25,119.56,119.84,119.47,119.62,8482800
2018-05-29,120.79,122.52,120.43,122.24,21668100
2018-05-30,121.0,121.48,120.74,121.42,11616300
2018-05-31,121.56,121.98,120.95,121.22,10769900
2018-06-01,120.17,120.71,119.85,120.3,8718800
2018-06-04,120.11,120.14,119.37,119.43,7156500
2018-06-05,119.96,120.16,119.62,119.71,5635900
2018-06-06,119.08,119.1,118.42,118.74,7813300
2018-06-07,118.69,120.49,118.68,119.89,13238300
2018-06-08,119.56,119.85,119.44,119.53,6790600
2018-06-11,119.07,119.39,118.94,119.31,6844200
2018-06-12,118.93,119.46,118.89,119.34,6048200
2018-06-13,119.45,119.64,118.63,119.28,8834700
2018-06-14,119.78,120.3,119.48,120.27,10078800
2018-06-15,120.83,121.09,120.3,120.38,7992800
2018-06-18,120.48,120.56,120.04,120.27,4893700
2018-06-19,120.97,121.23,120.7,120.97,6133300
2018-06-20,120.77,120.79,119.9,119.91,6879100
2018-06-21,120.36,120.75,120.22,120.54,7235800
2018-06-22,120.09,120.62,120.06,120.53,4082500
2018-06-25,120.66,121.11,120.64,120.8,8363700
2018-06-26,120.77,121.03,120.66,120.97,5450000
2018-06-27,121.75,122.18,121.55,122.11,8173400
2018-06-28,122.13,122.25,121.83,122.14,7109500
2018-06-29,122.17,122.5,121.65,121.72,11164700
2018-07-02,121.74,121.75,121.29,121.35,9662000
2018-07-03,121.53,122.03,121.53,122.0,3808800
2018-07-05,122.06,122.53,122.01,122.35,3860400
2018-07-06,122.75,122.92,122.48,122.75,4679900
2018-07-09,122.07,122.21,121.9,121.96,5952700
2018-07-10,121.87,122.13,121.81,121.95,5759700
2018-07-11,122.45,122.55,122.09,122.42,6869100
2018-07-12,122.17,122.47,122.14,122.41,4824700
2018-07-13,122.61,122.87,122.47,122.72,4079000
2018-07-16,122.21,122.29,121.64,122.21,5517100
2018-07-17,122.29,122.39,121.9,121.98,3764300
2018-07-18,122.02,122.04,121.39,121.49,6330000
2018-07-19,121.8,122.45,121.77,122.26,6166700
2018-07-20,121.58,121.59,120.7,120.76,10469500
2018-07-23,120.38,120.38,119.18,119.27,11571800
